x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
47.0,84.0,2.0,00:f8:2c:1b:fe:ad,-69,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ae,-69,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:aa,-70,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ab,-70,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:af,-70,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8d,-71,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ac,-71,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ed,-72,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8c,-73,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:45,-73,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:49,-73,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:4b,-73,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:4f,-73,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8e,-74,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:41,-74,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:4a,-74,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:4d,-74,1649400265.csv
47.0,84.0,2.0,18:8b:45:08:92:4c,-74,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ef,-75,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ec,-75,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e1,-76,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e5,-76,1649400265.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ed,-81,1649400265.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ee,-82,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:c6,-84,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2a,-85,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2f,-85,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2d,-85,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:29,-85,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:cb,-86,1649400265.csv
47.0,84.0,2.0,9c:a5:25:23:d0:cb,-86,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2b,-87,1649400265.csv
47.0,84.0,2.0,54:8a:ba:dc:14:ca,-87,1649400265.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2c,-87,1649400265.csv
47.0,84.0,2.0,54:8a:ba:dc:14:cb,-87,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:cf,-87,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:cc,-87,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:ca,-87,1649400265.csv
47.0,84.0,2.0,84:5d:d7:de:00:01,-88,1649400265.csv
47.0,84.0,2.0,00:f8:2c:19:32:cd,-88,1649400265.csv
47.0,84.0,2.0,84:f1:47:6d:f2:6e,-89,1649400265.csv
47.0,84.0,2.0,84:5d:d7:de:00:28,-91,1649400265.csv
47.0,84.0,2.0,84:5d:d7:de:00:1a,-91,1649400265.csv
47.0,84.0,2.0,84:5d:d7:de:00:65,-92,1649400265.csv
47.0,84.0,2.0,84:5d:d7:de:00:16,-92,1649400265.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:a5,-55,1649400271.csv
47.0,84.0,2.0,80:02:9c:1a:f2:cf,-63,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:83,-66,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:82,-66,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:80,-67,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ad,-69,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ae,-69,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:aa,-70,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ab,-70,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:af,-70,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8d,-71,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ac,-71,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ed,-72,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8c,-73,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:45,-73,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:49,-73,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:4b,-73,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:4f,-73,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8e,-74,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:41,-74,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:4a,-74,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:4d,-74,1649400271.csv
47.0,84.0,2.0,18:8b:45:08:92:4c,-74,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ef,-75,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ec,-75,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e1,-76,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e5,-76,1649400271.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ed,-81,1649400271.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ee,-82,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:c6,-84,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2a,-85,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2f,-85,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2d,-85,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:29,-85,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:cb,-86,1649400271.csv
47.0,84.0,2.0,9c:a5:25:23:d0:cb,-86,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2b,-87,1649400271.csv
47.0,84.0,2.0,54:8a:ba:dc:14:ca,-87,1649400271.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2c,-87,1649400271.csv
47.0,84.0,2.0,54:8a:ba:dc:14:cb,-87,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:cf,-87,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:cc,-87,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:ca,-87,1649400271.csv
47.0,84.0,2.0,84:5d:d7:de:00:01,-88,1649400271.csv
47.0,84.0,2.0,00:f8:2c:19:32:cd,-88,1649400271.csv
47.0,84.0,2.0,84:f1:47:6d:f2:6e,-89,1649400271.csv
47.0,84.0,2.0,84:5d:d7:de:00:28,-91,1649400271.csv
47.0,84.0,2.0,84:5d:d7:de:00:1a,-91,1649400271.csv
47.0,84.0,2.0,84:5d:d7:de:00:65,-92,1649400271.csv
47.0,84.0,2.0,84:5d:d7:de:00:16,-92,1649400271.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:a5,-53,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ab,-59,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ac,-65,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ad,-65,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ae,-65,1649400279.csv
47.0,84.0,2.0,80:02:9c:1a:f2:cf,-66,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:aa,-66,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:af,-66,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:83,-67,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:82,-67,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:80,-67,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:81,-68,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ea,-73,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:41,-74,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:45,-74,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ed,-74,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ec,-74,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:eb,-74,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e1,-75,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e5,-75,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ef,-75,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:4b,-75,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:4a,-75,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:4d,-75,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:4c,-75,1649400279.csv
47.0,84.0,2.0,18:8b:45:08:92:4f,-75,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8c,-76,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8e,-77,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8d,-77,1649400279.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ee,-81,1649400279.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ec,-81,1649400279.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ed,-82,1649400279.csv
47.0,84.0,2.0,9c:a5:25:23:d0:cb,-83,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2c,-86,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2d,-86,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:32:cd,-86,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:32:cb,-86,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2b,-87,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2f,-87,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:29,-87,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:32:cf,-87,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:32:cc,-87,1649400279.csv
47.0,84.0,2.0,00:f8:2c:19:32:ca,-87,1649400279.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2a,-88,1649400279.csv
47.0,84.0,2.0,84:5d:d7:de:00:65,-90,1649400279.csv
47.0,84.0,2.0,84:5d:d7:de:00:28,-90,1649400279.csv
47.0,84.0,2.0,84:5d:d7:de:00:1a,-90,1649400279.csv
47.0,84.0,2.0,84:5d:d7:de:00:16,-95,1649400279.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:a5,-54,1649400288.csv
47.0,84.0,2.0,80:02:9c:1a:f2:cf,-60,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ab,-60,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:aa,-65,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:83,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:82,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:81,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ac,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ad,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:ae,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fe:af,-66,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:80,-67,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:4b,-71,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:4a,-71,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:eb,-72,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:42,-73,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:44,-73,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:46,-73,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:45,-73,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e1,-74,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:e5,-74,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:41,-74,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ef,-74,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ed,-74,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:49,-75,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:4d,-75,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:4c,-75,1649400288.csv
47.0,84.0,2.0,18:8b:45:08:92:4f,-75,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ea,-76,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:2b:ec,-76,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8c,-77,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8e,-77,1649400288.csv
47.0,84.0,2.0,00:f8:2c:1b:fb:8d,-78,1649400288.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ee,-82,1649400288.csv
47.0,84.0,2.0,00:2a:10:4c:ca:ed,-82,1649400288.csv
47.0,84.0,2.0,9c:a5:25:23:d0:cb,-85,1649400288.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2a,-86,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:cc,-86,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:ca,-86,1649400288.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2b,-87,1649400288.csv
47.0,84.0,2.0,54:8a:ba:dc:14:ca,-87,1649400288.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2f,-87,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:cf,-87,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:cd,-87,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:cb,-87,1649400288.csv
47.0,84.0,2.0,00:f8:2c:19:32:c9,-87,1649400288.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2d,-88,1649400288.csv
47.0,84.0,2.0,54:8a:ba:db:a6:2c,-89,1649400288.csv
47.0,84.0,2.0,84:5d:d7:de:00:28,-89,1649400288.csv
47.0,84.0,2.0,84:5d:d7:de:00:65,-90,1649400288.csv
47.0,84.0,2.0,54:8a:ba:dc:14:c9,-90,1649400288.csv
47.0,84.0,2.0,84:5d:d7:de:00:10,-91,1649400288.csv
47.0,84.0,2.0,84:5d:d7:de:00:16,-91,1649400288.csv
47.0,84.0,2.0,62:38:e0:ab:39:6c,-92,1649400288.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ab,-46,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a5,-49,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ac,-55,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ad,-55,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ae,-55,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:af,-55,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:aa,-56,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:49,-68,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:4b,-68,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:4a,-68,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:4f,-68,1649400302.csv
51.0,84.0,2.0,58:ef:68:58:76:95,-69,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:4c,-69,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8e,-70,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:21,-70,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:20,-70,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:41,-70,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:45,-70,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:23,-70,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:22,-70,1649400302.csv
51.0,84.0,2.0,18:8b:45:08:92:4d,-70,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8c,-72,1649400302.csv
51.0,84.0,2.0,80:02:9c:1a:f2:cf,-72,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8d,-73,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e9,-74,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ea,-74,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ed,-74,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ec,-74,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:eb,-74,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e6,-75,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e5,-75,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e4,-75,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ef,-75,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:81,-76,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:80,-77,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2b,-78,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2c,-78,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2a,-78,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2d,-78,1649400302.csv
51.0,84.0,2.0,84:f1:47:6e:83:4b,-78,1649400302.csv
51.0,84.0,2.0,84:f1:47:6e:83:4d,-78,1649400302.csv
51.0,84.0,2.0,84:f1:47:6e:83:4c,-79,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:29,-79,1649400302.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6e,-79,1649400302.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6d,-80,1649400302.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6c,-80,1649400302.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6b,-80,1649400302.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2f,-81,1649400302.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ee,-81,1649400302.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ed,-81,1649400302.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ec,-82,1649400302.csv
51.0,84.0,2.0,00:f8:2c:19:98:c0,-85,1649400302.csv
51.0,84.0,2.0,62:38:e0:ab:39:6c,-85,1649400302.csv
51.0,84.0,2.0,84:5d:d7:de:00:33,-87,1649400302.csv
51.0,84.0,2.0,ca:3f:bc:4c:d8:42,-88,1649400302.csv
51.0,84.0,2.0,04:d9:f5:da:74:78,-90,1649400302.csv
51.0,84.0,2.0,84:5d:d7:de:00:5f,-90,1649400302.csv
51.0,84.0,2.0,84:5d:d7:de:00:28,-91,1649400302.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ab,-46,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a5,-47,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:aa,-52,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ac,-52,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ad,-52,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ae,-52,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:af,-52,1649400308.csv
51.0,84.0,2.0,58:ef:68:58:76:95,-68,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:4a,-69,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:4d,-69,1649400308.csv
51.0,84.0,2.0,80:02:9c:1a:f2:cf,-70,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:4b,-70,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:4c,-70,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:4f,-70,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:82,-71,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:81,-71,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e5,-71,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e2,-71,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:45,-71,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8e,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:20,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e1,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e6,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e4,-72,1649400308.csv
51.0,84.0,2.0,18:8b:45:08:92:41,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ec,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:eb,-72,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8c,-73,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8d,-73,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ef,-73,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:80,-74,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e9,-74,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ea,-74,1649400308.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ed,-75,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2b,-78,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2c,-78,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2a,-78,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2d,-78,1649400308.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ee,-78,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2f,-79,1649400308.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ed,-79,1649400308.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ec,-79,1649400308.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e1,-80,1649400308.csv
51.0,84.0,2.0,54:8a:ba:db:a6:29,-80,1649400308.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e0,-81,1649400308.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6d,-81,1649400308.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6c,-81,1649400308.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6b,-81,1649400308.csv
51.0,84.0,2.0,84:f1:47:6e:83:4c,-82,1649400308.csv
51.0,84.0,2.0,84:f1:47:6e:83:4b,-82,1649400308.csv
51.0,84.0,2.0,84:f1:47:6e:83:4d,-82,1649400308.csv
51.0,84.0,2.0,84:f1:47:6d:f2:6e,-82,1649400308.csv
51.0,84.0,2.0,84:5d:d7:de:00:16,-87,1649400308.csv
51.0,84.0,2.0,84:5d:d7:de:00:10,-91,1649400308.csv
51.0,84.0,2.0,ca:3f:bc:4c:d8:42,-91,1649400308.csv
51.0,84.0,2.0,84:5d:d7:de:00:5f,-91,1649400308.csv
51.0,84.0,2.0,84:5d:d7:de:00:33,-91,1649400308.csv
51.0,84.0,2.0,84:5d:d7:de:00:58,-92,1649400308.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a3,-46,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a1,-47,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a4,-47,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:a5,-47,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ab,-47,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:aa,-52,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ac,-52,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ad,-52,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:ae,-52,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fe:af,-52,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:4d,-64,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:4a,-65,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:4f,-65,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:4b,-66,1649400314.csv
51.0,84.0,2.0,80:02:9c:1a:f2:cf,-67,1649400314.csv
51.0,84.0,2.0,58:ef:68:58:76:95,-69,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:42,-70,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:41,-70,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:44,-70,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:23,-70,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:83,-71,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:80,-71,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:21,-71,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:20,-71,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:46,-71,1649400314.csv
51.0,84.0,2.0,18:8b:45:08:92:45,-71,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:f2:22,-71,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8c,-72,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e1,-72,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:e5,-72,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ec,-73,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8e,-74,1649400314.csv
51.0,84.0,2.0,00:f8:2c:1b:fb:8d,-74,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ed,-74,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ea,-75,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:ef,-75,1649400314.csv
51.0,84.0,2.0,00:f8:2c:19:2b:eb,-75,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ed,-77,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:ee,-78,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e3,-79,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e2,-79,1649400314.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2f,-79,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e0,-79,1649400314.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2b,-80,1649400314.csv
51.0,84.0,2.0,54:8a:ba:db:a6:2c,-80,1649400314.csv
51.0,84.0,2.0,00:2a:10:4c:ca:e1,-80,1649400314.csv
51.0,84.0,2.0,84:f1:47:6e:83:4c,-80,1649400314.csv
51.0,84.0,2.0,84:f1:47:6e:83:4d,-80,1649400314.csv
51.0,84.0,2.0,54:8a:ba:db:a6:29,-80,1649400314.csv
